         98.000  324.479014008431704                     0.280
         99.000  324.477624639117209                     0.301
        100.000  324.477766281657637                     0.295
        101.000  324.477891683574910                     0.666
        102.000  324.478002877273923                     0.388
        103.000  324.478101830497678                     0.724
        104.000  324.478189826666267                     0.361
        105.000  324.478269590265086                     0.385
        106.000  324.478338772046413                     0.549
        107.000  324.478401518276542                     0.780
        108.000  324.478457839910561                     0.351
        109.000  324.478508329892520                     0.826
        110.000  324.478553752919311                     0.373
        111.000  324.478594568574465                     0.859
        112.000  324.479015737906309                     0.418
        113.000  324.478664559887363                     0.824
        114.000  324.478694517984820                     0.499
        115.000  324.478721647411362                     0.562
        116.000  324.478746174694550                     0.546
        117.000  324.478768432633444                     0.446
        118.000  324.478788588398743                     0.895
        119.000  324.478807322145997                     0.569
        120.000  324.478823647849708                     0.501
        121.000  324.478838802689097                     0.527
        122.000  324.478852644050619                     1.093
        123.000  324.478865253016295                     1.144
        124.000  324.478876784663100                     0.679
        125.000  324.478887306005902                     0.528
        126.000  324.479015737833379                     0.487
        127.000  324.478905763429168                     1.014
        128.000  324.478913842564396                     1.147
        129.000  324.478921268725287                     0.875
        130.000  324.478928075392730                     0.534
        131.000  324.478934340339379                     1.473
        132.000  324.478940087621993                     0.570
        133.000  324.478945541740700                     0.785
        134.000  324.478950289312650                     1.145
        135.000  324.478954781958748                     0.685
        136.000  324.478958939224299                     0.843
        137.000  324.478962771407510                     1.642
        138.000  324.478966319738504                     0.842
        139.000  324.478969593709280                     1.693
        140.000  324.479015737493683                     0.643
        141.000  324.478975436421479                     1.151
        142.000  324.478978037130105                     1.899
        143.000  324.478980454387056                     0.805
        144.000  324.478982692731449                     0.850
        145.000  324.478984775530250                     1.094
        146.000  324.478986704379963                     1.891
        147.000  324.478988568258728                     0.877
        148.000  324.478990182764903                     1.811
        149.000  324.478991735589602                     1.800
        150.000  324.478993187170431                     0.757
        151.000  324.478994537516428                     2.052
        152.000  324.478995799912695                     1.167
        153.000  324.478996974399365                     1.123
        154.000  324.479015737728162                     0.874
        155.000  324.478999098525946                     1.317
        156.000  324.479000056138489                     0.876
        157.000  324.479000954184528                     1.922
        158.000  324.479001792326926                     2.134
        159.000  324.479002578800987                     1.685
        160.000  324.479003312481780                     1.050
        161.000  324.479004033122635                     1.357
        162.000  324.479004652192657                     1.092
        163.000  324.479005256785911                     2.689
        164.000  324.479005826429784                     2.427
        165.000  324.479006360160781                     1.150
        166.000  324.479006862669337                     3.103
        167.000  324.479007333583525                     2.819
        168.000  324.479015737626924                     1.314
        169.000  324.479008194171342                     1.275
        170.000  324.479008586053737                     1.425
        171.000  324.479008956262305                     1.599
        172.000  324.479009303846794                     1.830
        173.000  324.479009632367877                     3.069
        174.000  324.479009940368655                     1.692
        175.000  324.479010247863130                     1.274
        176.000  324.479010508979854                     1.382
        177.000  324.479010767584725                     2.835
        178.000  324.479011013094748                     3.654
        179.000  324.479011244136530                     3.342
        180.000  324.479011463370114                     1.618
        181.000  324.479011669589227                     3.643
        182.000  324.479015737870327                     1.385
        183.000  324.479012050015740                     3.599
        184.000  324.479012224736664                     2.060
        185.000  324.479012390600872                     3.651
        186.000  324.479012547153957                     2.077
        187.000  324.479012696048756                     1.922
        188.000  324.479012836211098                     2.498
        189.000  324.479012977950561                     1.772
        190.000  324.479013097278823                     2.003
        191.000  324.479013216787109                     3.478
        192.000  324.479013330952739                     5.514
        193.000  324.479013438880884                     4.165
        194.000  324.479013541713528                     4.143
        195.000  324.479013638899914                     1.834
        196.000  324.479015737916882                     1.729
        197.000  324.479013819503393                     3.664
        198.000  324.479013902941404                     1.762
        199.000  324.479013982711820                     3.789
        200.000  324.479014058233588                     1.989
        201.000  324.479014130372548                     3.765
        202.000  324.479014198697996                     4.687
        203.000  324.479014268512344                     2.792
        204.000  324.479014326530546                     2.478
        205.000  324.479014385403502                     4.996
        206.000  324.479014441972765                     5.781
        207.000  324.479014495542572                     2.814
        208.000  324.479014546909866                     2.336
        209.000  324.479014595611602                     2.719
        210.000  324.479015737668078                     2.223
        211.000  324.479014686741777                     5.265
        212.000  324.479014729013784                     3.745
        213.000  324.479014769565822                     6.201
        214.000  324.479014808122713                     6.316
        215.000  324.479014845195309                     3.748
        216.000  324.479014880209604                     2.713
        217.000  324.479014916874291                     3.457
        218.000  324.479014946696964                     5.945
        219.000  324.479014977159011                     6.219
        220.000  324.479015006868508                     2.422
        221.000  324.479015034746737                     3.149
        222.000  324.479015061888902                     6.034
        223.000  324.479015087510334                     7.579
        224.000  324.479015737549048                     2.840
        225.000  324.479015135787336                     2.665
        226.000  324.479015158390268                     6.286
        227.000  324.479015180072508                     6.689
        228.000  324.479015200696324                     3.453
        229.000  324.479015220665190                     6.841
        230.000  324.479015239625141                     3.657
